a_cheaper_bootstrap_share,a_cheaper_replicates,a_higher_pass_rate_bootstrap_share,a_higher_pass_rate_replicates,bca_acceleration,bca_bias_correction,bca_defined_jackknife_clusters,bca_log_cpsc_ratio_ci_high,bca_log_cpsc_ratio_ci_low,config_a,config_b,defined_pass_rate_replicates,defined_replicates,log_cpsc_ratio_ci_high,log_cpsc_ratio_ci_low,pass_rate_difference_ci_high,pass_rate_difference_ci_low,point_log_cpsc_ratio,probability_a_cheaper,probability_tied,tied_cpsc_replicates
0.0,0,1.0,10000,0.024737244113106262,0.04036767606175351,113,1.806226119341896,1.097171415431434,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_luna_medium,10000,10000,1.7787457615521172,1.0577046526509166,0.47787610619469023,0.334070796460177,1.4619543860798512,0.0,0.0,0
0.0,0,0.1,1000,-0.0027023637698022464,-0.0077706258524470675,113,1.2747534770236397,0.9622496450086037,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_luna_xhigh,10000,10000,1.2765412078104401,0.9642375410229379,0.02660398230088419,-0.12831858407079638,1.119227419611858,0.0,0.0,0
0.0,0,0.0,0,0.005432188850221325,0.00701861679253328,113,0.6525036466689158,0.36781950056539797,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_sol_high,10000,10000,0.6502824320590085,0.36569502927353814,-0.10522184722249495,-0.24778761061946902,0.5033965996203853,0.0,0.0,0
0.0,0,0.9354,9354,-0.0016205048089809584,0.027325648448876704,113,1.4230517638978972,1.0798039161776263,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_sol_low,10000,10000,1.4190447937613206,1.0736130348459005,0.1460176991150443,-0.01769911504424776,1.250456975682485,0.0,0.0,0
1.0,10000,0.0,0,-0.0020567108222962257,-0.01077871029010623,113,-0.18378270301433347,-0.47522255862523455,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_sol_max,10000,10000,-0.18106006655334408,-0.47313094156986757,-0.13716814159292035,-0.2808964127686473,-0.3331358454816018,1.0,0.0,0
0.0,0,0.0093,93,-0.0025706692972545385,0.0037599512711457943,113,1.1484609746979642,0.8486887331552297,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_sol_medium,10000,10000,1.1485503505908017,0.8486928892335632,-0.015486725663716783,-0.16814159292035402,0.997817671259252,0.0,0.0,0
0.0007,7,0.0,0,0.004506034218488595,0.021558673039087442,113,0.3679308590619275,0.08696793716748837,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_sol_xhigh,10000,10000,0.3637925979139251,0.08279031511802921,-0.11728090446813963,-0.2606960137484197,0.21814926003987176,0.0007,0.0,0
0.0,0,0.3086,3086,0.0017852999890656041,0.0097760059847881,113,1.5246591101549132,1.212468737752348,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_terra_high,10000,10000,1.5224656487969876,1.2098381874848432,0.06194690265486724,-0.10176991150442471,1.3660635462391342,0.0,0.0,0
0.0,0,1.0,10000,0.009982321287984916,0.02406595428173628,113,1.795524171038885,1.2559056870075793,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_terra_low,10000,10000,1.7848663055917684,1.243685298666568,0.36591331276977357,0.19069393608794605,1.5371030320719035,0.0,0.0,0
0.019,190,0.0,0,-0.0012286454798321848,-0.008021296494625933,113,0.3050081680094413,0.0065942078949270625,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_terra_max,10000,10000,0.30639100414424253,0.008002372195598993,-0.0995575221238938,-0.2582268017973824,0.15214460505697328,0.019,0.0,0
0.0,0,0.9999,9999,0.002292674810703915,0.020806515810565876,113,1.8059547816692787,1.3894905302211509,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_terra_medium,10000,10000,1.799477292621993,1.383732992637183,0.256885014880659,0.08165983404615965,1.6052551469365517,0.0,0.0,0
0.0,0,0.0138,138,0.0008722841889490676,-0.011029388020359052,113,0.999035001022204,0.7026457499743387,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_gpt_5_6_terra_xhigh,10000,10000,1.0006679370998155,0.703548749874842,-0.008849557522123908,-0.16150442477876104,0.8500844618363289,0.0,0.0,0
0.8316,8316,1.0,10000,0.004969676404415957,0.02231084246442262,113,0.11765616581926702,-0.33501299266644236,mini_swe_agent_claude_opus_4_8_high,mini_swe_agent_kimi_k2_7_code_default,10000,10000,0.10981833113723952,-0.3415829216125138,0.28987831858407004,0.1327433628318584,-0.10881398653787469,0.8316,0.0,0
1.0,10000,0.0,0,0.0010572052104556968,0.0012533144654324167,113,-1.2050970980322928,-1.5486386532359033,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_opus_4_8_max,10000,10000,-1.2052742992479106,-1.549343411916752,-0.11146708631113754,-0.25269569754203924,-1.383440084300538,1.0,0.0,0
0.9994,9994,0.0016,16,0.0020877850706225365,-0.01027735684581974,113,-0.10130615089990795,-0.3515424225303913,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_opus_4_8_medium,10000,10000,-0.10013101541491688,-0.3507931892715356,-0.026527701469693993,-0.1319784696740773,-0.23009313568604203,0.9994,0.0,0
1.0,10000,0.0,0,0.004310667432071753,0.012282787382975733,113,-0.7943751702082791,-1.1117670584499506,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_opus_4_8_xhigh,10000,10000,-0.7982220158222789,-1.1157597238722259,-0.07110825024359642,-0.2019172074394724,-0.9631792486685203,1.0,0.0,0
1.0,10000,0.9982,9982,-0.002612041764242564,0.004511946203065804,113,-0.9864672544803396,-1.4013487720534115,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_sonnet_4_6_high,10000,10000,-0.9864441707362231,-1.4012313851594709,0.1802291613523537,0.03761061946902655,-1.1884427892402405,1.0,0.0,0
1.0,10000,0.0303,303,-0.001947088164712665,0.017798000347151635,113,-0.8115019809022513,-1.190310423121872,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_sonnet_5_high,10000,10000,-0.8157918038024269,-1.1922938034168609,0.004189282202556502,-0.15184692816356968,-1.0075616495887785,1.0,0.0,0
0.9962,9962,0.9995,9995,-0.0022713021820791996,0.01855011304703803,113,-0.061931200046287924,-0.43236501153179846,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_sonnet_5_low,10000,10000,-0.06450419168572803,-0.4346395902163999,0.16782616535716421,0.03845375511960356,-0.24281565403662597,0.9962,0.0,0
1.0,10000,0.0012,12,-0.003549557198778126,0.00726928601715347,113,-1.9734230866002367,-2.34929895813606,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_sonnet_5_max,10000,10000,-1.9734645391534666,-2.349356859590216,-0.04777942227564452,-0.21125359514976913,-2.1658442838882066,1.0,0.0,0
1.0,10000,0.6171,6171,0.0005151656599505243,0.020054370352950632,113,-0.4117636082802212,-0.7822298968396465,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_sonnet_5_medium,10000,10000,-0.41522228927446714,-0.7864070630323465,0.07982705099778264,-0.058687220696004565,-0.6011689271703927,1.0,0.0,0
1.0,10000,0.0078,78,-0.0015729861973781132,0.012032106029748956,113,-1.2805939711815013,-1.6092563934480129,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_claude_sonnet_5_xhigh,10000,10000,-1.2816739662885481,-1.6105375371250958,-0.01552106430155209,-0.15979400196656837,-1.4490187725809631,1.0,0.0,0
1.0,10000,1.0,10000,0.017140230918997603,0.04112028899854659,113,-2.31741581830504,-3.022391055129718,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gemini_3_1_pro_preview_high,10000,10000,-2.340148310281984,-3.0545082874651603,0.36283185840707965,0.2209789455094873,-2.6639663430471434,1.0,0.0,0
1.0,10000,0.8237,8237,-0.003759935848053068,0.006266611701750336,113,-1.0510293058797695,-1.450651643211334,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gemini_3_5_flash_medium,10000,10000,-1.0508697532494535,-1.450373942651389,0.10714170084178716,-0.03682573631850555,-1.250817184169871,1.0,0.0,0
0.9993,9993,0.8803,8803,-0.0022740226566251016,0.00902398426112921,113,-0.13369810495039902,-0.5292038208024211,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_glm_5_2_high,10000,10000,-0.13444504075286517,-0.5300123846183613,0.120430631046053,-0.028761061946902644,-0.32948625798459413,0.9993,0.0,0
1.0,10000,0.2142,2142,-7.788091565640937e-05,0.025821140235424707,113,-0.2737833295199039,-0.6347415139199968,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_glm_5_2_max,10000,10000,-0.2775733627750134,-0.638926848434724,0.04444764011799406,-0.10536885824382458,-0.465558337685945,1.0,0.0,0
1.0,10000,0.0019,19,0.004324223772379927,-0.010026681100274763,113,-0.47703327720422994,-0.8408142978139925,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_4_xhigh,10000,10000,-0.4766748163826431,-0.8402353895118938,-0.035398230088495575,-0.18584070796460178,-0.6638979186636941,1.0,0.0,0
0.9999,9999,0.0,0,0.001170987776378401,0.012784152420787679,113,-0.16370096777644125,-0.5010783012068851,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_5_high,10000,10000,-0.16681776178713986,-0.5042677559524185,-0.17044026548672572,-0.3030973451327434,-0.3431315439792202,0.9999,0.0,0
0.0283,283,0.9999,9999,0.0064678265988540986,0.026824139006667306,113,0.46393632026145576,0.0021777052543983434,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_5_low,10000,10000,0.4549342482328481,-0.006839948711296143,0.20907630640997238,0.0663716814159292,0.23440212735979454,0.0283,0.0,0
0.1385,1385,0.0003,3,0.0020701603072782364,0.023063024512527848,113,0.29269686628911873,-0.07640250864143477,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_5_medium,10000,10000,0.28600050152444717,-0.08150076030249002,-0.05660908404136336,-0.20706738221847223,0.09867775986340396,0.1385,0.0,0
1.0,10000,0.0,0,0.0032639763618088954,-0.014288267319718375,113,-0.47883114784122077,-0.8131860519025635,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_5_xhigh,10000,10000,-0.4765169350409957,-0.8120364349349735,-0.19375613189961344,-0.33185840707964603,-0.6511141678504847,1.0,0.0,0
0.0,0,0.1653,1653,-0.0013984886873754424,-0.0015039775317649804,113,1.3375133243963373,0.9919064798605811,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_luna_high,10000,10000,1.3382203535850632,0.9923675467866415,0.036384472531209244,-0.10398230088495575,1.1623451122344501,0.0,0.0,0
0.3866358055751233,3842,1.0,10000,0.08010285305273475,0.09359584501385851,113,1.0654986254659693,-0.8446513279618962,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_luna_low,10000,9937,0.8865741391029751,-1.1622849190264457,0.46238938053097345,0.3237397708964627,0.18424436512064707,0.3866358055751233,0.0,0
0.0033,33,0.0,0,-0.0032433344140316276,-0.03810997272868065,113,0.39123417138158423,0.05177093504284815,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_luna_max,10000,10000,0.3997845354944779,0.05948884896462554,-0.18672078715082435,-0.34168955293398595,0.22092971267903894,0.0033,0.0,0
0.0,0,1.0,10000,0.019930243076715974,0.04463279759461038,113,1.4131206023877483,0.7287424464829614,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_luna_medium,10000,10000,1.3888510028369738,0.6928880895010897,0.3627143559488692,0.23008849557522124,1.0757407314294043,0.0,0.0,0
0.0,0,0.0001,1,0.0006743785733139163,-0.00676794800892739,113,0.9059514892865891,0.5689865913918541,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_luna_xhigh,10000,10000,0.9068491808465334,0.5700602659908974,-0.08535089182347975,-0.2367256637168142,0.7330137649614114,0.0,0.0,0
0.0812,812,0.0,0,0.004272759499255438,0.009525331483604746,113,0.30530833718641814,-0.041921041011187814,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_sol_high,10000,10000,0.30077635243026535,-0.0447877263460691,-0.21507760532150777,-0.3614190687361419,0.11718294496993871,0.0812,0.0,0
0.0,0,0.1116,1116,-0.00835698008384332,0.01679519900129641,113,1.045001835291179,0.6860812598624005,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_sol_low,10000,10000,1.0446349335385225,0.6860534649408145,0.029776504522889158,-0.11946902654867253,0.8642433210320383,0.0,0.0,0
1.0,10000,0.0,0,0.001669083858809424,-0.014789645968119597,113,-0.5418936602005296,-0.8775672934845277,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_sol_max,10000,10000,-0.540174407483577,-0.8761238092886515,-0.2455752212389381,-0.3919538063562454,-0.7193495001320486,1.0,0.0,0
0.0,0,0.0,0,0.0004475995582941757,0.018299407668827677,113,0.8007269670262267,0.4478054481442194,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_sol_medium,10000,10000,0.7976608983268458,0.44548274810023547,-0.12831858407079644,-0.27907915437561454,0.6116040166088054,0.0,0.0,0
0.9651,9651,0.0,0,0.004424777890522347,0.005013277548926657,113,0.018632049597829464,-0.32864676035285645,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_sol_xhigh,10000,10000,0.014945521273372104,-0.32977597848174894,-0.2278761061946903,-0.3726944444444445,-0.1680643946105749,0.9651,0.0,0
0.0,0,0.0001,1,0.00044746717566240753,0.03284273371844666,113,1.1594801905550134,0.8236777845139692,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_terra_high,10000,10000,1.1530683292190245,0.8186899376723178,-0.060911838000117735,-0.19884847350060106,0.9798498915886875,0.0,0.0,0
0.0,0,1.0,10000,0.0023190107319095345,0.03284273371844666,113,1.4053242722778465,0.8872872873144614,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_terra_low,10000,10000,1.3943873342001025,0.877908407346671,0.2429843136557388,0.09348545890085523,1.1508893774214568,0.0,0.0,0
0.996,9960,0.0,0,-0.00014061839723062647,0.0077706258524470675,113,-0.064113385950043,-0.3816696276681559,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_terra_max,10000,10000,-0.06583721218123778,-0.38253057779747945,-0.21902654867256638,-0.3620722386829661,-0.23406904959347344,0.996,0.0,0
0.0,0,0.9332,9332,-0.002287095350609861,0.03259193669666307,113,1.4252655546244155,1.0134389664586416,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_terra_medium,10000,10000,1.41893311555269,1.007656088395472,0.1311111111111111,-0.016395602394314084,1.2190414922861048,0.0,0.0,0
0.0,0,0.0,0,0.0014474633573075314,0.006015944146675263,113,0.6355957044016001,0.30705751359732664,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_gpt_5_6_terra_xhigh,10000,10000,0.6343290484429547,0.3058203263646688,-0.12299584993034161,-0.2667720944606871,0.4638708071858822,0.0,0.0,0
1.0,10000,0.9985,9985,0.007195450784530925,0.01704589771498929,113,-0.2859027800541858,-0.6973988333701334,mini_swe_agent_claude_opus_4_8_low,mini_swe_agent_kimi_k2_7_code_default,10000,10000,-0.29172322669250467,-0.7029701360357054,0.16923703318443273,0.03326320042572481,-0.49502764118832127,1.0,0.0,0
0.0,0,0.9999,9999,-0.0020489572144802392,0.0020053039636734643,113,1.2808214552810735,1.021272730445246,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_claude_opus_4_8_medium,10000,10000,1.2811703843335382,1.0214545921549951,0.16437766424101657,0.0413420906732092,1.153346948614496,0.0,0.0,0
0.0,0,0.9653,9653,-0.0007099323628996325,-0.003509286787336094,113,0.5131515573540422,0.32131139920949386,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_claude_opus_4_8_xhigh,10000,10000,0.5136094721517245,0.3217717498985986,0.09868190110323363,-0.004027152819747727,0.4202608356320177,0.0,0.0,0
0.0496,496,1.0,10000,-0.004774066635740542,-0.0002506628300880075,113,0.4009144859001261,-0.040225554901144336,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_claude_sonnet_4_6_high,10000,10000,0.4026826684129948,-0.038175899969681425,0.3728394971342509,0.2118255594790787,0.19499729506029753,0.0496,0.0,0
0.0,0,0.9977,9977,-0.00036445705332230333,0.025570394640762422,113,0.5350454186002782,0.22254497667509796,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_claude_sonnet_5_high,10000,10000,0.5308018920930259,0.21875729644741093,0.18530848974842182,0.03357579815615166,0.3758784347117596,0.0,0.0,0
0.0,0,1.0,10000,7.427753342394201e-05,0.016043109130585573,113,1.3634428167103718,0.9018820826300429,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_claude_sonnet_5_low,10000,10000,1.360008286592287,0.8973750294359598,0.36722225328510316,0.20455015485988934,1.1406244302639121,0.0,0.0,0
1.0,10000,0.9109,9109,-0.002054183917904278,0.020806515810565876,113,-0.6420962547351382,-0.920964926341449,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_claude_sonnet_5_max,10000,10000,-0.6440359432726682,-0.9238286466367917,0.128038304583613,-0.02177796862179817,-0.7824041995876686,1.0,0.0,0
0.0,0,1.0,10000,-0.00268554491523847,0.023063024512527848,113,0.969418166467249,0.5879316270837415,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_claude_sonnet_5_medium,10000,10000,0.9668242513284254,0.5849768972795832,0.273480649858272,0.11232411639147931,0.7822711571301454,0.0,0.0,0
0.844,8440,0.9966,9966,-6.357542309096855e-05,0.026322636310952635,113,0.06780511099232808,-0.19498462712127268,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_claude_sonnet_5_xhigh,10000,10000,0.06434685174574951,-0.19856296978272542,0.16247725676931393,0.026873543182811484,-0.06557868828042497,0.844,0.0,0
1.0,10000,1.0,10000,0.02274488153498026,0.051408514696361964,113,-0.9298787863558762,-1.6341960841299283,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gemini_3_1_pro_preview_high,10000,10000,-0.9582080879691282,-1.6751746958603266,0.5497650372404221,0.39540652796977754,-1.2805262587466053,1.0,0.0,0
0.0873,873,1.0,10000,-0.0002804903490469553,0.021809394804630424,113,0.31876618003803414,-0.057404201039082045,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gemini_3_5_flash_medium,10000,10000,0.31575197584033166,-0.06160779445291836,0.2971354149522103,0.1373784658788902,0.132622900130667,0.0873,0.0,0
0.0,0,1.0,10000,-0.0065462243876359336,0.020054370352950632,113,1.251045166098936,0.8524154213636114,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_glm_5_2_high,10000,10000,1.2494950504785587,0.8510548269061592,0.3046454500065187,0.1517899994314344,1.053953826315944,0.0,0.0,0
0.0,0,0.9999,9999,0.0009480551261851822,0.007519955698540525,113,1.0579153417567513,0.77693351762283,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_glm_5_2_max,10000,10000,1.0572295391946964,0.7759394294617216,0.22229606672868135,0.08270768437874498,0.917881746614593,0.0,0.0,0
0.0,0,0.9715,9715,-0.008809308302794182,-0.01052803323717832,113,0.8885271931866475,0.5400638709187588,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_4_xhigh,10000,10000,0.8933735438143585,0.5450159221277467,0.1482415354045582,-0.0026652816316682314,0.7195421656368441,0.0,0.0,0
0.0,0,0.072,720,-0.002545970524447232,0.017296597500018798,113,1.1698672896880415,0.916767512839976,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_5_high,10000,10000,1.1681182984781182,0.9155508768291671,0.01904655432122007,-0.12550247369378606,1.040308540321318,0.0,0.0,0
0.0,0,1.0,10000,0.0084833799516873,0.015541720951108279,113,1.8554655462033358,1.3574464951163951,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_5_low,10000,10000,1.850089940571601,1.3497013138525535,0.40790577766625635,0.2321319973468178,1.6178422116603326,0.0,0.0,0
0.0,0,0.8819,8819,-0.003281556471496765,0.02105723355782968,113,1.639806756626824,1.324544329006237,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_5_medium,10000,10000,1.6371199225649908,1.3222317337733203,0.1332805003323601,-0.0327923746801031,1.482117844163942,0.0,0.0,0
0.0,0,0.0105,105,-0.00609118299492286,-0.015541720951108279,113,0.8603317522139503,0.6028982991406073,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_5_xhigh,10000,10000,0.8641132064619413,0.6062140023732931,-0.010317104415897161,-0.1494983843113943,0.7323259164500534,0.0,0.0,0
0.0,0,0.9999,9999,-0.004305081293549852,0.003509286787335954,113,2.7061968011659756,2.3742097208217054,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_luna_high,10000,10000,2.706871463215097,2.3750584028110766,0.22456160235021028,0.07178847865460626,2.5457851965349882,0.0,0.0,0
0.019724262855992755,196,1.0,10000,0.08316112540244028,0.08498499232868297,113,2.4542943861971778,0.4660022444651944,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_luna_low,10000,9937,2.2852703878495895,0.22997496608467324,0.6487311350972855,0.49978221129660994,1.567684449421185,0.019724262855992755,0.0,0
0.0,0,0.0159,159,-0.016970010668689608,-0.020555799371180142,113,1.7546233668040863,1.4401468378713218,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_luna_max,10000,10000,1.7653663807282678,1.4478100857143803,-0.007646515073427155,-0.1580835580413375,1.604369796979577,0.0,0.0,0
0.0,0,1.0,10000,0.026553149016404532,0.04814585694552705,113,2.8111866762859807,2.09577719294524,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_luna_medium,10000,10000,2.7825323533729565,2.0501031687307925,0.5537495910820964,0.4009143315419847,2.459180815729942,0.0,0.0,0
0.0,0,0.7127,7127,-0.005511772550090132,-0.005263943686483788,113,2.2623424682901816,1.9631937897453213,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_luna_xhigh,10000,10000,2.2646347058474654,1.9657003321596802,0.096363915444051,-0.05318049958486063,2.116453849261949,0.0,0.0,0
0.0,0,0.0025,25,0.0001943479209003724,-0.0010026514778483275,113,1.6294860970140865,1.3769508603969138,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_sol_high,10000,10000,1.6295194401160873,1.3770497830206196,-0.032388269330877316,-0.1739872265053542,1.5006230292704767,0.0,0.0,0
0.0,0,0.9997,9997,-0.0024617302728166318,0.017798000347151635,113,2.4068433997886234,2.080487712964806,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_sol_low,10000,10000,2.404580751923767,2.078562197735011,0.21603745988824094,0.05829820374454999,2.2476834053325763,0.0,0.0,0
0.0,0,0.0,0,-0.009300138385493945,-0.012784152420787679,113,0.796274201559346,0.5317894952446688,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_sol_max,10000,10000,0.7997304203047123,0.5365653496014634,-0.06841694667458094,-0.20535340900697532,0.6640905841684894,0.0,0.0,0
0.0,0,0.3021,3021,0.00043557260247987817,0.015541720951108279,113,2.1305299052461146,1.8608251756395835,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_sol_medium,10000,10000,2.1276698368286016,1.8580795662331302,0.05363613998494087,-0.0935673812278198,1.9950441009093434,0.0,0.0,0
0.0,0,0.0002,2,0.003428008041131619,0.01980365774256216,113,1.337982164588139,1.1059992610776403,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_sol_xhigh,10000,10000,1.3337724859882891,1.1028444050546444,-0.050856629970605936,-0.18456967525112064,1.2153756896899632,0.0,0.0,0
0.0,0,0.9038,9038,-0.0008780612921748437,0.023063024512527848,113,2.506539711857169,2.222344465683058,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_terra_high,10000,10000,2.5041052128204444,2.218533127830093,0.13270631371601868,-0.025607858441105927,2.3632899758892254,0.0,0.0,0
0.0,0,1.0,10000,0.010428604979650145,0.02030508422389927,113,2.782688283367108,2.257714055099025,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_terra_low,10000,10000,2.7727992093574727,2.2424643494508647,0.4364910076685901,0.2650970951337595,2.534329461721995,0.0,0.0,0
0.0,0,0.0019,19,-0.010829281044473036,-0.017798000347151635,113,1.2795051947881757,1.0103315316786992,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_terra_max,10000,10000,1.2869828120645843,1.016324032539657,-0.03304061142605546,-0.18015640440534628,1.1493710347070645,0.0,0.0,0
0.0,0,1.0,10000,0.0036386093501374526,0.029833301278993724,113,2.7995221921736504,2.3957032573862405,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_terra_medium,10000,10000,2.7933120019614748,2.385849998130613,0.3253700778299633,0.1537234416365677,2.602481576586643,0.0,0.0,0
0.0,0,0.3769,3769,-0.0030769355964609217,0.0005013256759256268,113,1.987485823145913,1.7053688940526088,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_gpt_5_6_terra_xhigh,10000,10000,1.9878672945722218,1.7058267662687214,0.0672874559864157,-0.08927655020413676,1.8473108914864202,0.0,0.0,0
0.0,0,1.0,10000,0.0006524274755218802,0.013285520672133197,113,1.1161691589587295,0.6502719653632296,mini_swe_agent_claude_opus_4_8_max,mini_swe_agent_kimi_k2_7_code_default,10000,10000,1.1127427095146574,0.6464161910889761,0.3640275576764421,0.2057718175913556,0.8884124431122168,0.0,0.0,0
1.0,10000,0.0195,195,0.002428696079144339,0.008773311508328054,113,-0.6135088664002587,-0.8457176722666964,mini_swe_agent_claude_opus_4_8_medium,mini_swe_agent_claude_opus_4_8_xhigh,10000,10000,-0.6151336920291645,-0.8475301971251775,-0.0022900688298918867,-0.1111538005689001,-0.7330861129824783,1.0,0.0,0
1.0,10000,1.0,10000,-0.0020446921747506496,0.012784152420787679,113,-0.7588423160600796,-1.1717355173620034,mini_swe_agent_claude_opus_4_8_medium,mini_swe_agent_claude_sonnet_4_6_high,10000,10000,-0.7606402589858775,-1.172847381580259,0.2617385570031075,0.11431761768341737,-0.9583496535541985,1.0,0.0,0
1.0,10000,0.5391,5391,-0.0013478304629673493,0.0233137547405855,113,-0.6006567360466414,-0.9463600536817715,mini_swe_agent_claude_opus_4_8_medium,mini_swe_agent_claude_sonnet_5_high,10000,10000,-0.605179188136967,-0.949878251012144,0.07964601769911506,-0.0707964601769912,-0.7774685139027363,1.0,0.0,0
0.5589,5589,1.0,10000,0.0008957529804579466,0.03309353280602721,113,0.18843999761206573,-0.22034138956643531,mini_swe_agent_claude_opus_4_8_medium,mini_swe_agent_claude_sonnet_5_low,10000,10000,0.17991957445502935,-0.22871908283938538,0.2556734348312041,0.11061946902654868,-0.01272251835058393,0.5589,0.0,0
1.0,10000,0.1018,1018,-0.0030549072644758587,0.002757294595891845,113,-1.7676851117048362,-2.1039867300170854,mini_swe_agent_claude_opus_4_8_medium,mini_swe_agent_claude_sonnet_5_max,10000,10000,-1.7669675159570295,-2.103687805940417,0.0267725580579956,-0.12848331319866785,-1.9357511482021648,1.0,0.0,0
1.0,10000,0.9894,9894,-0.001514394834048478,0.026824139006667306,113,-0.17539271192139289,-0.5662762222288321,mini_swe_agent_claude_opus_4_8_medium,mini_swe_agent_claude_sonnet_5_medium,10000,10000,-0.1798124096769911,-0.5729297074893206,0.1681415929203539,0.011375614552605735,-0.3710757914843507,1.0,0.0,0
