a_lower_replicates,a_lower_share,config_a,config_b,defined_replicates,point_ratio_a_over_b,ratio_ci_high,ratio_ci_low,resource_metric
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_medium,10000,1.789172877404311,2.1248035714312983,1.5156121181417783,agent_seconds_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_medium,10000,1.5922733235027087,1.8791909128650737,1.3556721548843533,trial_seconds_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_medium,10000,1.873524517110203,2.31779569394234,1.5122320624091488,total_tokens_per_success
39,0.0039,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_xhigh,10000,1.1894659042284204,1.3475362296127775,1.0454807879310986,agent_steps_per_success
9956,0.9956,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_xhigh,10000,0.7474729400335618,0.9259236430737885,0.6068781849577228,input_tokens_per_success
9879,0.9879,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_xhigh,10000,0.7768493157996949,0.9654362646063892,0.6289472653799099,cache_tokens_per_success
1728,0.1728,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_xhigh,10000,1.067644012908667,1.2184984926730051,0.9319470534495208,output_tokens_per_success
1441,0.1441,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_xhigh,10000,1.0960617608033818,1.288600528303767,0.9284661036346273,agent_seconds_per_success
2009,0.2009,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_xhigh,10000,1.07150269961145,1.2504220712052863,0.914311252686441,trial_seconds_per_success
9928,0.9928,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_sol_xhigh,10000,0.7631478280939112,0.9462740062444469,0.6194839119394561,total_tokens_per_success
86,0.0086,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_high,10000,1.1869748307923227,1.3519293728221697,1.0311215721167684,agent_steps_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_high,10000,1.5541249912385942,1.8927769270837278,1.2646738056094287,input_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_high,10000,1.7106989646607913,2.0884612762339154,1.3904953239164093,cache_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_high,10000,1.5366240157428117,1.7435202078530772,1.3399515609040187,output_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_high,10000,1.830764783017467,2.145658902936017,1.5635139405516987,agent_seconds_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_high,10000,1.5578579922591285,1.8136760157615475,1.3353058988384967,trial_seconds_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_high,10000,1.626727719736899,1.9815073209927554,1.323602613516915,total_tokens_per_success
9440,0.944,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_low,10000,0.8294832992799623,1.0472828215554202,0.6252856408205738,agent_steps_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_low,10000,2.252923281836985,3.020076831910513,1.61630117721641,input_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_low,10000,2.6136569128496343,3.5207840405758737,1.8695152872165715,cache_tokens_per_success
1,0.0001,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_low,10000,1.725695786518398,2.150823300520025,1.321517904617749,output_tokens_per_success
2,0.0002,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_low,10000,1.690355430539192,2.1711706710211436,1.2614466443951744,agent_seconds_per_success
1355,0.1355,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_low,10000,1.175141385599693,1.504008561641819,0.878494064468902,trial_seconds_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_low,10000,2.4103538148960886,3.2345149833381863,1.7261711185979551,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_max,10000,0.6784778790803665,0.766688685514903,0.5973809284871148,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_max,10000,0.339505230271357,0.4080025558816498,0.2802107564178643,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_max,10000,0.3506250904931457,0.4222377358009174,0.2886072007658664,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_max,10000,0.595214185680943,0.6720714390150175,0.5245682408080564,output_tokens_per_success
9803,0.9803,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_max,10000,0.8495331593602283,0.9890960211832848,0.7285778338414138,agent_seconds_per_success
9861,0.9861,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_max,10000,0.8469320100833935,0.9797297199541238,0.7303148397122626,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_max,10000,0.3458883287807146,0.4158781129568352,0.28524276650012237,total_tokens_per_success
3835,0.3835,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_medium,10000,1.0331293061214366,1.2320167168317748,0.8417285776092212,agent_steps_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_medium,10000,2.1795538607917577,2.7863573475091803,1.6748207183060178,input_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_medium,10000,2.448784801398545,3.1413079792735425,1.8753945818122157,cache_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_medium,10000,1.8382990938869335,2.17736894905809,1.5134273171567172,output_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_medium,10000,1.8970320650627848,2.2871438433417355,1.5417094917366068,agent_seconds_per_success
6,0.0006,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_medium,10000,1.4249327142770447,1.716736329174654,1.1560735110564015,trial_seconds_per_success
0,0.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_medium,10000,2.3001433690130924,2.9425594462910922,1.7648778306905821,total_tokens_per_success
3232,0.3232,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_xhigh,10000,1.0339099572624153,1.182914509524205,0.8948825767517378,agent_steps_per_success
9667,0.9667,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_xhigh,10000,0.8343645335684254,1.0123260822438835,0.6784823071825188,input_tokens_per_success
8727,0.8727,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_xhigh,10000,0.8959334094845673,1.0877219345553848,0.72687535338821,cache_tokens_per_success
8339,0.8339,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_xhigh,10000,0.9341921846315767,1.0691459092933344,0.8091833083009974,output_tokens_per_success
19,0.0019,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_xhigh,10000,1.278094316943403,1.5034859354676515,1.0823623256364328,agent_seconds_per_success
152,0.0152,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_xhigh,10000,1.1942122172160328,1.3941576540253147,1.0168704964426434,trial_seconds_per_success
9355,0.9355,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_gpt_5_6_terra_xhigh,10000,0.8640050746749846,1.0478625446826633,0.7024327435527323,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_kimi_k2_7_code_default,10000,0.15149898485085117,0.1818646243968979,0.12275963239720106,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_kimi_k2_7_code_default,10000,0.10564529897210474,0.13335033190608772,0.08047577374391834,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_kimi_k2_7_code_default,10000,0.1034659337297394,0.13102203214337682,0.07860822055883712,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_kimi_k2_7_code_default,10000,0.3166565066538416,0.377949819615141,0.25842947087645224,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_kimi_k2_7_code_default,10000,0.17503773896840572,0.21253270421634396,0.14079463133489956,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_kimi_k2_7_code_default,10000,0.18670559533064524,0.22589629010454668,0.15021688062171382,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_medium,mini_swe_agent_kimi_k2_7_code_default,10000,0.10504707124925847,0.13266767383567998,0.07996403688634833,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_high,10000,0.6986339388835883,0.7932735169684837,0.6086640211194436,agent_steps_per_success
1053,0.1053,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_high,10000,1.105650000366594,1.28423667860474,0.9411950346525029,input_tokens_per_success
1126,0.1126,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_high,10000,1.1027875176931496,1.2818774546639295,0.9378827684453973,cache_tokens_per_success
51,0.0051,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_high,10000,1.1885157680075933,1.3456770253734247,1.0421123791501914,output_tokens_per_success
6216,0.6216,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_high,10000,0.9797380131102015,1.1143678217322461,0.8575061803051088,agent_seconds_per_success
6415,0.6415,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_high,10000,0.9761201663602871,1.1079613881700507,0.8553842024814705,trial_seconds_per_success
1075,0.1075,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_high,10000,1.1046657091115983,1.2829298360402317,0.940240452374356,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_low,10000,0.7394965411382005,0.8709209884504833,0.616862700082302,agent_steps_per_success
0,0.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_low,10000,1.7688570564351118,2.1130695773693065,1.4576064630929464,input_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_low,10000,1.7745651630083377,2.1215051217314116,1.4613723088653114,cache_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_low,10000,1.62125328666802,1.9154316664285727,1.3537357747640621,output_tokens_per_success
73,0.0073,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_low,10000,1.263765841433343,1.4984123453727258,1.0527596466463234,agent_seconds_per_success
240,0.024,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_low,10000,1.2000990602787818,1.4198838407693588,1.0007982531810815,trial_seconds_per_success
0,0.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_low,10000,1.7707669767503105,2.115852536712271,1.4591777298743027,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_max,10000,0.4808307638212701,0.5322931070010785,0.4304976469779667,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_max,10000,0.3626577377894724,0.41504235844456216,0.31521075881391536,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_max,10000,0.3591110135984512,0.4116022235330717,0.3115565124891271,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_max,10000,0.50196859839543,0.5561855648968973,0.45137305580257964,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_max,10000,0.3409217126258732,0.39067234576542836,0.29503333818720434,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_max,10000,0.358297611761027,0.4095615857832826,0.31073517681710605,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_max,10000,0.36145668731642155,0.41379882436051557,0.31397715045161806,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_medium,10000,0.7262219936869015,0.8384561786728209,0.621098525095315,agent_steps_per_success
7,0.0007,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_medium,10000,1.3275514163008713,1.5680099021659866,1.1104168053748795,input_tokens_per_success
10,0.001,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_medium,10000,1.326528709806407,1.5680729586813442,1.1097549752014881,cache_tokens_per_success
0,0.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_medium,10000,1.3540719215223604,1.5578675470766472,1.1672125522799774,output_tokens_per_success
756,0.0756,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_medium,10000,1.1167481141677515,1.28849567271849,0.9611987830968122,agent_seconds_per_success
1092,0.1092,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_medium,10000,1.097123270898216,1.2650348758943086,0.9459896463565605,trial_seconds_per_success
9,0.0009,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_medium,10000,1.327191951456542,1.568049125561439,1.1100042099016758,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_xhigh,10000,0.5619718632243563,0.6344062601875914,0.4933781770639695,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_xhigh,10000,0.578313114531967,0.6710494868884376,0.49597339212027247,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_xhigh,10000,0.5743461454905889,0.6672789642385599,0.49238497841532414,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_xhigh,10000,0.7257735277239306,0.819080647738441,0.6389615554751847,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_xhigh,10000,0.49920156033207874,0.5794932800856634,0.42520717674302394,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_xhigh,10000,0.5124920021286461,0.5932422040673658,0.4380299264722329,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_opus_4_8_xhigh,10000,0.577001231036049,0.6697798267716784,0.49477882425698816,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_4_6_high,10000,0.21911433353212434,0.2652012204657171,0.17523545430219542,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_4_6_high,10000,0.24381649735142452,0.2992621819699354,0.1928556052083174,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_4_6_high,10000,0.24099282755128384,0.2959010300709463,0.19040757493275484,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_4_6_high,10000,0.4517284801644782,0.5486867641871148,0.36123265912794955,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_4_6_high,10000,0.21470126386854282,0.2668948302978506,0.16822520739378904,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_4_6_high,10000,0.22276211611748636,0.27625711083176924,0.17464497375974083,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_4_6_high,10000,0.24303406883066858,0.29835426794319403,0.19219128230564322,total_tokens_per_success
0,,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_high,0,,,,agent_steps_per_success
0,,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_high,0,,,,input_tokens_per_success
0,,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_high,0,,,,cache_tokens_per_success
0,,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_high,0,,,,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_high,10000,0.5634780424434854,0.6444615246464915,0.4866431053338277,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_high,10000,0.564410279822268,0.6439996294729918,0.4884181391935922,trial_seconds_per_success
0,,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_high,0,,,,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_low,10000,0.38825968891771656,0.47110673750247717,0.30908323012618016,agent_steps_per_success
9995,0.9995,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_low,10000,0.7054280716526402,0.8742528244158544,0.5520745549773388,input_tokens_per_success
9996,0.9996,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_low,10000,0.7022436129906213,0.8705940707290405,0.5493492663066653,cache_tokens_per_success
5650,0.565,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_low,10000,0.9852199273503435,1.1980823711452,0.7856217440301465,output_tokens_per_success
9545,0.9545,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_low,10000,0.8382963210304871,1.0267369974236857,0.6646942245127851,agent_seconds_per_success
9949,0.9949,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_low,10000,0.7707452446138445,0.9418716133606909,0.6108417290438658,trial_seconds_per_success
9995,0.9995,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_low,10000,0.7049612771434306,0.8737959334496969,0.5517677744022591,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_max,10000,0.19624285636409933,0.22225222179345056,0.1709995884041466,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_max,10000,0.07795198996961161,0.09049075169509262,0.06619090861797729,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_max,10000,0.07659623634199475,0.08899039167395029,0.06495631934683367,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_max,10000,0.2890356328784956,0.3263659455812104,0.25376519977591505,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_max,10000,0.22633451247454503,0.25868091123182163,0.1957105354305209,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_max,10000,0.23752897289652639,0.2714859856519816,0.2054669680361593,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_max,10000,0.07758962306298876,0.09007715181522732,0.06587792823909437,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_medium,10000,0.361654326473798,0.4234012636797695,0.3026727500070298,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_medium,10000,0.44902696760248817,0.5366310381609232,0.3692539054776507,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_medium,10000,0.44476279796884916,0.5318523752579789,0.36522025421801774,cache_tokens_per_success
9966,0.9966,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_medium,10000,0.8046612135356773,0.9449520618316748,0.6752863265036249,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_medium,10000,0.7162883309616187,0.8476614263490143,0.5967954120183426,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_medium,10000,0.6928281371479333,0.8183933492801363,0.5777314353685064,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_medium,10000,0.4480082343048141,0.535565752744063,0.3682527330918514,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_xhigh,10000,0.26191632030195183,0.29703767025768923,0.2281196624260085,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_xhigh,10000,0.169629173379827,0.19759837802961158,0.14445160250877132,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_xhigh,10000,0.16707773713562085,0.19481670709688031,0.1422292212503416,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_xhigh,10000,0.47295327428833056,0.5323659772266934,0.4148305220574915,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_xhigh,10000,0.4153464743269952,0.47166520352830865,0.36140933584577933,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_xhigh,10000,0.4243836553600631,0.48107903471406316,0.36960683519786125,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_claude_sonnet_5_xhigh,10000,0.1689588675469575,0.19687921532100372,0.14387934857758036,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_1_pro_preview_high,10000,0.14126586761466875,0.19491751093563792,0.09360261611336321,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_1_pro_preview_high,10000,0.18746156831319752,0.261101158999477,0.12361443199964987,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_1_pro_preview_high,10000,0.24861836394137585,0.3511727671251574,0.16186350179579503,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_1_pro_preview_high,10000,0.06877609943830955,0.09490536449315438,0.04616911500984642,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_1_pro_preview_high,10000,0.10791779788238741,0.14615047381923024,0.07295810922346808,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_1_pro_preview_high,10000,0.11150903428873178,0.15114843691034643,0.07545712616753253,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_1_pro_preview_high,10000,0.21095452909182752,0.2951905909784088,0.1385278773161007,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_5_flash_medium,10000,0.42676865278609083,0.5057316813377603,0.3535046977964835,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_5_flash_medium,10000,0.2291382438015985,0.28173542643834143,0.18429174151592645,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_5_flash_medium,10000,0.2518472836675683,0.3114785018567011,0.20198859240261277,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_5_flash_medium,10000,0.15582544993405117,0.18634840301027245,0.1282744696081336,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_5_flash_medium,10000,0.47442933758441286,0.5640491958285118,0.392501323285848,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_5_flash_medium,10000,0.4788410876769416,0.568580528623163,0.39642478837569967,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_gemini_3_5_flash_medium,10000,0.23911318873083276,0.29467930691447297,0.1921092997837668,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_high,10000,0.29125504430069554,0.34589580509613244,0.24025858178894247,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_high,10000,0.41934813402745647,0.5044263373426884,0.3408007577830618,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_high,10000,0.4193109557071464,0.5046627525995658,0.3404942839935079,cache_tokens_per_success
9990,0.999,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_high,10000,0.7687597293055584,0.9081818524456545,0.6382574090614243,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_high,10000,0.4082499957275749,0.48516646684812237,0.3383894885326763,agent_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_high,10000,0.4139879263157655,0.49115347567304624,0.34338657271800443,trial_seconds_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_high,10000,0.4203836217031104,0.5058227691038876,0.3415964406385817,total_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_max,10000,0.33170195839059885,0.3837571858744506,0.28425292962338394,agent_steps_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_max,10000,0.36405139568323097,0.43044361316847496,0.3041972857492575,input_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_max,10000,0.36316002257505986,0.4300636909350201,0.30304925050892834,cache_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_max,10000,0.6436252637222557,0.7406436591548751,0.5532460335214132,output_tokens_per_success
10000,1.0,mini_swe_agent_claude_fable_5_xhigh,mini_swe_agent_glm_5_2_max,10000,0.3361913272365544,0.39354922548189153,0.28378815132968416,agent_seconds_per_success
